Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8656,Anu,Bakery,Breads & Buns,Tenkasi,2016-11-03,West,1773,0.22,478.71,Tamil Nadu
OD8660,Sundar,"Eggs, Meat & Fish",Fish,Nagercoil,2016-09-06,West,1896,0.27,189.6,Tamil Nadu
OD8665,Veena,Food Grains,Dals & Pulses,Tenkasi,2018-07-08,West,1135,0.31,147.55,Tamil Nadu
OD8668,Surya,Bakery,Cakes,Dindigul,2016-05-03,West,624,0.21,274.56,Tamil Nadu
OD8669,Vinne,Snacks,Chocolates,Salem,2015-11-05,West,1157,0.22,242.97,Tamil Nadu
OD8671,Alan,Bakery,Biscuits,Karur,2018-11-06,West,1919,0.29,767.6,Tamil Nadu
OD8672,Anu,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2018-12-01,West,2263,0.19,950.46,Tamil Nadu
OD8673,Kumar,Bakery,Cakes,Perambalur,2015-10-11,West,613,0.31,263.59,Tamil Nadu
OD8674,Jackson,Fruits & Veggies,Organic Fruits,Dharmapuri,2015-07-09,West,1764,0.15,617.4,Tamil Nadu
OD8676,Amrish,Beverages,Soft Drinks,Coimbatore,2018-02-10,West,685,0.23,219.2,Tamil Nadu
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2016-01-05,West,508,0.28,76.2,Tamil Nadu
OD8681,Shah,Beverages,Soft Drinks,Pudukottai,2015-04-08,West,1659,0.34,282.03,Tamil Nadu
OD8682,Suresh,Snacks,Cookies,Tirunelveli,2015-07-06,West,1645,0.12,493.5,Tamil Nadu
OD8683,Arutra,Fruits & Veggies,Organic Fruits,Tenkasi,2018-11-10,West,558,0.19,50.22,Tamil Nadu
OD8684,Sharon,"Eggs, Meat & Fish",Chicken,Bodi,2016-09-03,West,1244,0.23,87.08,Tamil Nadu
OD8686,Sheeba,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-11-06,West,1424,0.1,583.84,Tamil Nadu
OD8688,James,Food Grains,Dals & Pulses,Namakkal,2017-10-09,West,846,0.17,118.44,Tamil Nadu
OD8690,Jonas,Beverages,Health Drinks,Karur,2017-08-08,West,570,0.17,142.5,Tamil Nadu
OD8692,Hussain,Oil & Masala,Masalas,Theni,2017-10-03,West,1274,0.2,407.68,Tamil Nadu
OD8694,Roshan,Fruits & Veggies,Fresh Vegetables,Namakkal,2017-11-07,West,2454,0.23,588.96,Tamil Nadu
OD8699,Malik,"Eggs, Meat & Fish",Eggs,Viluppuram,2016-08-01,West,1423,0.24,640.35,Tamil Nadu
OD8700,Roshan,"Eggs, Meat & Fish",Mutton,Theni,2015-10-10,West,684,0.16,88.92,Tamil Nadu
OD8702,Vinne,Food Grains,Atta & Flour,Tenkasi,2016-12-01,West,1537,0.26,599.43,Tamil Nadu
OD8705,Krithika,Beverages,Health Drinks,Salem,2018-11-05,Central,720,0.27,50.4,Tamil Nadu
OD8707,Yadav,Snacks,Cookies,Bodi,2018-01-01,Central,2045,0.29,879.35,Tamil Nadu
OD8711,Sabeela,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2018-11-05,Central,1069,0.2,406.22,Tamil Nadu
OD8714,Verma,Oil & Masala,Spices,Dindigul,2016-12-05,Central,704,0.21,133.76,Tamil Nadu
OD8717,Verma,"Eggs, Meat & Fish",Mutton,Tenkasi,2015-05-03,Central,1407,0.1,337.68,Tamil Nadu
OD8718,Esther,Fruits & Veggies,Fresh Fruits,Madurai,2018-11-05,Central,957,0.25,114.84,Tamil Nadu
OD8722,Krithika,Beverages,Health Drinks,Kanyakumari,2015-09-07,Central,1293,0.2,155.16,Tamil Nadu
OD8726,Sharon,Beverages,Health Drinks,Virudhunagar,2018-07-02,Central,2440,0.34,756.4,Tamil Nadu
OD8728,Suresh,Fruits & Veggies,Organic Vegetables,Krishnagiri,2018-08-05,Central,1271,0.12,394.01,Tamil Nadu
OD8729,Mathew,Oil & Masala,Edible Oil & Ghee,Karur,2015-09-07,Central,1375,0.27,398.75,Tamil Nadu
OD8730,Amrish,Snacks,Chocolates,Krishnagiri,2018-07-02,Central,1631,0.12,342.51,Tamil Nadu
OD8731,Shree,Beverages,Health Drinks,Krishnagiri,2015-09-03,Central,1062,0.17,329.22,Tamil Nadu
OD8733,Arvind,Food Grains,Atta & Flour,Virudhunagar,2017-09-08,East,2267,0.17,249.37,Tamil Nadu
OD8735,Sabeela,Oil & Masala,Masalas,Theni,2018-04-04,East,1306,0.13,78.36,Tamil Nadu
OD8736,Esther,"Eggs, Meat & Fish",Fish,Ooty,2016-03-07,East,1934,0.19,367.46,Tamil Nadu
OD8737,Jackson,Oil & Masala,Masalas,Salem,2016-03-07,East,1148,0.19,149.24,Tamil Nadu
OD8739,Hussain,Beverages,Soft Drinks,Ramanadhapuram,2016-05-08,East,1828,0.22,493.56,Tamil Nadu
OD8742,Sudeep,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2016-07-02,East,2055,0.26,554.85,Tamil Nadu
OD8744,Peer,"Eggs, Meat & Fish",Fish,Salem,2018-04-02,East,2445,0.3,1051.35,Tamil Nadu
OD8745,Verma,Snacks,Noodles,Kanyakumari,2018-04-04,East,1039,0.31,166.24,Tamil Nadu
OD8748,Ravi,Oil & Masala,Masalas,Ramanadhapuram,2017-06-07,East,1697,0.12,203.64,Tamil Nadu
OD8752,Amrish,Bakery,Biscuits,Dindigul,2015-04-06,East,701,0.29,126.18,Tamil Nadu
OD8753,Shah,Bakery,Cakes,Bodi,2016-11-01,East,1339,0.33,334.75,Tamil Nadu
OD8754,Amy,"Eggs, Meat & Fish",Mutton,Tenkasi,2017-10-07,East,691,0.24,165.84,Tamil Nadu
OD8755,Ravi,Bakery,Cakes,Nagercoil,2016-04-07,East,916,0.31,201.52,Tamil Nadu
OD8762,Anu,"Eggs, Meat & Fish",Eggs,Bodi,2015-09-09,East,1311,0.35,550.62,Tamil Nadu
OD8764,Kumar,"Eggs, Meat & Fish",Fish,Dindigul,2016-12-06,East,1358,0.27,611.1,Tamil Nadu
OD8773,Vinne,Food Grains,Atta & Flour,Cumbum,2017-04-04,South,1752,0.13,455.52,Tamil Nadu
OD8779,Vidya,Oil & Masala,Masalas,Krishnagiri,2018-10-02,South,1085,0.25,151.9,Tamil Nadu
OD8781,Sabeela,"Eggs, Meat & Fish",Fish,Madurai,2018-09-08,South,1508,0.34,316.68,Tamil Nadu
OD8783,Anu,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-10-02,South,895,0.11,205.85,Tamil Nadu
OD8785,Ridhesh,Oil & Masala,Masalas,Madurai,2018-10-02,South,1903,0.25,152.24,Tamil Nadu
OD8788,Surya,"Eggs, Meat & Fish",Fish,Salem,2018-09-05,West,1394,0.31,153.34,Tamil Nadu
OD8791,Sudha,Snacks,Noodles,Nagercoil,2018-09-04,West,1288,0.26,270.48,Tamil Nadu
OD8795,Alan,Food Grains,Dals & Pulses,Tirunelveli,2015-12-07,West,1279,0.21,306.96,Tamil Nadu
OD8796,Hussain,"Eggs, Meat & Fish",Mutton,Dharmapuri,2017-09-02,West,2369,0.18,876.53,Tamil Nadu
OD8797,Sabeela,Beverages,Health Drinks,Viluppuram,2018-05-09,West,1370,0.22,465.8,Tamil Nadu
OD8799,Kumar,Fruits & Veggies,Organic Vegetables,Chennai,2018-05-09,West,2226,0.23,400.68,Tamil Nadu
OD8800,Yusuf,Bakery,Cakes,Krishnagiri,2017-03-10,West,2186,0.16,174.88,Tamil Nadu
OD8801,Suresh,Oil & Masala,Edible Oil & Ghee,Nagercoil,2017-11-10,West,2325,0.16,627.75,Tamil Nadu
OD8804,Vidya,"Eggs, Meat & Fish",Eggs,Tenkasi,2017-12-10,West,1191,0.33,178.65,Tamil Nadu
OD8805,Malik,Food Grains,Organic Staples,Kanyakumari,2018-06-11,West,1077,0.19,226.17,Tamil Nadu
OD8807,Komal,Snacks,Cookies,Pudukottai,2017-07-01,West,1319,0.1,131.9,Tamil Nadu
OD8810,James,Bakery,Cakes,Namakkal,2018-12-05,West,1307,0.26,483.59,Tamil Nadu
OD8814,Arutra,Bakery,Breads & Buns,Virudhunagar,2016-05-03,West,2295,0.13,481.95,Tamil Nadu
OD8818,Aditi,Bakery,Cakes,Ramanadhapuram,2018-06-11,West,860,0.19,352.6,Tamil Nadu
OD8820,Vince,Bakery,Breads & Buns,Cumbum,2017-11-10,West,2052,0.11,554.04,Tamil Nadu
OD8822,Haseena,Snacks,Chocolates,Coimbatore,2018-06-11,West,1775,0.18,355.0,Tamil Nadu
OD8823,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,2018-06-11,West,2379,0.3,785.07,Tamil Nadu
OD8824,Willams,Bakery,Cakes,Pudukottai,2018-10-12,West,1418,0.14,255.24,Tamil Nadu
OD8826,Alan,Snacks,Cookies,Karur,2018-05-09,West,2361,0.3,802.74,Tamil Nadu
OD8828,Ravi,Snacks,Chocolates,Trichy,2018-12-05,West,1324,0.15,476.64,Tamil Nadu
OD8829,Anu,"Eggs, Meat & Fish",Chicken,Salem,2018-12-05,West,791,0.17,55.37,Tamil Nadu
OD8831,Sheeba,Bakery,Breads & Buns,Coimbatore,2018-09-07,West,1417,0.13,481.78,Tamil Nadu
OD8833,Sharon,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2017-10-06,West,650,0.19,84.5,Tamil Nadu
OD8834,Krithika,Beverages,Health Drinks,Perambalur,2017-10-06,West,1730,0.27,363.3,Tamil Nadu
OD8838,Amrish,Snacks,Chocolates,Salem,2016-11-09,Central,524,0.25,89.08,Tamil Nadu
OD8839,Vinne,Food Grains,Rice,Tirunelveli,2018-12-10,Central,1478,0.27,517.3,Tamil Nadu
OD8842,Vidya,Fruits & Veggies,Fresh Vegetables,Bodi,2016-05-10,Central,966,0.21,367.08,Tamil Nadu
OD8844,Sudeep,Snacks,Noodles,Madurai,2017-04-03,Central,1512,0.24,362.88,Tamil Nadu
OD8845,Ridhesh,Snacks,Noodles,Krishnagiri,2018-11-04,Central,1207,0.25,519.01,Tamil Nadu
OD8848,Harish,Snacks,Chocolates,Coimbatore,2018-11-04,Central,1814,0.14,798.16,Tamil Nadu
OD8849,Roshan,Fruits & Veggies,Fresh Fruits,Tenkasi,2018-11-04,Central,2150,0.15,709.5,Tamil Nadu
OD8850,Aditi,Beverages,Health Drinks,Cumbum,2016-05-10,Central,1512,0.27,665.28,Tamil Nadu
OD8851,Ridhesh,"Eggs, Meat & Fish",Chicken,Perambalur,2018-11-04,Central,720,0.1,244.8,Tamil Nadu
OD8852,Jackson,Bakery,Biscuits,Cumbum,2017-07-01,East,1499,0.18,269.82,Tamil Nadu
OD8853,Sabeela,Bakery,Biscuits,Cumbum,2016-12-10,East,2360,0.23,141.6,Tamil Nadu
OD8855,Sheeba,Fruits & Veggies,Organic Fruits,Madurai,2016-12-10,East,1912,0.24,554.48,Tamil Nadu
OD8856,Esther,Fruits & Veggies,Organic Vegetables,Kanyakumari,2016-12-10,East,2426,0.24,1018.92,Tamil Nadu
OD8857,Amy,Food Grains,Organic Staples,Ramanadhapuram,2017-07-01,East,1725,0.26,86.25,Tamil Nadu
OD8865,Komal,Food Grains,Atta & Flour,Nagercoil,2017-02-05,South,509,0.14,35.63,Tamil Nadu
OD8866,Veronica,Oil & Masala,Edible Oil & Ghee,Tenkasi,2017-02-05,South,1114,0.14,256.22,Tamil Nadu
OD8867,Jonas,"Eggs, Meat & Fish",Fish,Vellore,2018-06-04,South,1473,0.35,530.28,Tamil Nadu
OD8868,Ganesh,Beverages,Health Drinks,Tirunelveli,2017-02-05,South,838,0.15,159.22,Tamil Nadu
OD8869,Sundar,Oil & Masala,Spices,Theni,2017-02-05,South,2305,0.22,968.1,Tamil Nadu
OD8871,Jackson,Oil & Masala,Spices,Vellore,2017-02-05,South,558,0.35,111.6,Tamil Nadu
OD8873,Verma,Fruits & Veggies,Fresh Fruits,Viluppuram,2018-06-04,South,2346,0.18,258.06,Tamil Nadu
OD8874,Sudeep,Fruits & Veggies,Organic Fruits,Tirunelveli,2017-02-05,South,1566,0.24,501.12,Tamil Nadu
OD8875,Hussain,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-04-07,South,1486,0.25,148.6,Tamil Nadu
OD8876,Muneer,Food Grains,Organic Staples,Perambalur,2017-02-05,South,1082,0.28,421.98,Tamil Nadu
OD8877,Amrish,Food Grains,Dals & Pulses,Madurai,2018-10-12,South,816,0.28,334.56,Tamil Nadu
OD8878,Esther,Snacks,Cookies,Dharmapuri,2017-12-01,West,2390,0.3,669.2,Tamil Nadu
OD8880,Hussain,Snacks,Chocolates,Krishnagiri,2018-09-11,West,1952,0.26,117.12,Tamil Nadu
OD8881,Surya,Fruits & Veggies,Fresh Vegetables,Bodi,2015-10-10,West,2151,0.18,817.38,Tamil Nadu
OD8882,Veronica,Snacks,Cookies,Perambalur,2018-09-11,West,2363,0.31,354.45,Tamil Nadu
OD8884,James,Beverages,Health Drinks,Ramanadhapuram,2018-11-10,West,1779,0.3,355.8,Tamil Nadu
OD8885,Surya,Snacks,Cookies,Perambalur,2017-12-01,West,1389,0.24,263.91,Tamil Nadu
OD8887,Verma,Beverages,Soft Drinks,Perambalur,2018-11-06,West,2059,0.21,205.9,Tamil Nadu
OD8888,Ridhesh,Snacks,Chocolates,Madurai,2017-12-01,West,1057,0.29,359.38,Tamil Nadu
OD8889,Veronica,Bakery,Breads & Buns,Trichy,2015-11-03,West,906,0.1,108.72,Tamil Nadu
OD8891,Ravi,Oil & Masala,Masalas,Ramanadhapuram,2018-11-06,West,2017,0.33,121.02,Tamil Nadu
OD8892,Hussain,Beverages,Soft Drinks,Madurai,2018-11-06,West,1941,0.19,543.48,Tamil Nadu
OD8894,Yusuf,Fruits & Veggies,Fresh Fruits,Cumbum,2018-11-06,West,958,0.34,249.08,Tamil Nadu
OD8898,Ravi,Fruits & Veggies,Fresh Vegetables,Karur,2018-11-12,West,2151,0.35,795.87,Tamil Nadu
OD8899,Suresh,Snacks,Cookies,Dharmapuri,2017-07-10,West,1600,0.18,544.0,Tamil Nadu
OD8900,Roshan,Food Grains,Dals & Pulses,Tirunelveli,2017-05-06,Central,2372,0.26,237.2,Tamil Nadu
OD8901,Verma,"Eggs, Meat & Fish",Mutton,Karur,2018-12-11,Central,2082,0.24,666.24,Tamil Nadu
OD8902,Ridhesh,Beverages,Health Drinks,Tenkasi,2018-11-06,Central,1508,0.2,618.28,Tamil Nadu
OD8904,Ganesh,Oil & Masala,Edible Oil & Ghee,Trichy,2017-04-09,Central,1682,0.31,403.68,Tamil Nadu
OD8905,James,Food Grains,Atta & Flour,Dindigul,2015-06-03,Central,1789,0.32,178.9,Tamil Nadu
OD8907,Harish,Fruits & Veggies,Fresh Fruits,Vellore,2018-12-11,Central,2232,0.21,959.76,Tamil Nadu
OD8911,Komal,Bakery,Breads & Buns,Kanyakumari,2018-11-06,Central,1720,0.29,653.6,Tamil Nadu
OD8919,Sudeep,Bakery,Cakes,Kanyakumari,2018-09-04,Central,1792,0.25,89.6,Tamil Nadu
OD8921,Sabeela,"Eggs, Meat & Fish",Eggs,Nagercoil,2018-03-04,Central,910,0.15,391.3,Tamil Nadu
OD8922,Roshan,Oil & Masala,Spices,Karur,2018-02-03,Central,1704,0.1,102.24,Tamil Nadu
OD8924,Peer,Fruits & Veggies,Organic Fruits,Tenkasi,2018-03-04,Central,2216,0.13,642.64,Tamil Nadu
OD8925,Ganesh,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2017-12-05,Central,870,0.25,43.5,Tamil Nadu
OD8927,Sabeela,Bakery,Biscuits,Tirunelveli,2018-02-03,Central,2139,0.14,128.34,Tamil Nadu
OD8928,James,Snacks,Noodles,Chennai,2017-09-05,Central,2164,0.26,281.32,Tamil Nadu
OD8933,Ravi,Bakery,Cakes,Namakkal,2017-06-12,Central,2417,0.26,652.59,Tamil Nadu
OD8936,Harish,Food Grains,Organic Staples,Viluppuram,2018-02-03,Central,1580,0.1,158.0,Tamil Nadu
OD8937,Amrish,Beverages,Health Drinks,Bodi,2017-06-12,Central,2404,0.35,552.92,Tamil Nadu
OD8938,Sheeba,Fruits & Veggies,Organic Vegetables,Perambalur,2017-06-12,Central,1333,0.18,506.54,Tamil Nadu
OD8939,Amy,Food Grains,Dals & Pulses,Cumbum,2016-12-08,Central,1203,0.26,168.42,Tamil Nadu
OD8941,Suresh,Fruits & Veggies,Fresh Fruits,Bodi,2017-06-12,Central,1508,0.11,316.68,Tamil Nadu
OD8943,Veena,Beverages,Health Drinks,Kanyakumari,2017-06-12,Central,669,0.31,107.04,Tamil Nadu
OD8946,Krithika,"Eggs, Meat & Fish",Fish,Trichy,2017-09-02,Central,2479,0.32,347.06,Tamil Nadu
OD8947,Ramesh,"Eggs, Meat & Fish",Chicken,Dindigul,2017-09-10,East,1519,0.28,106.33,Tamil Nadu
OD8948,Aditi,Oil & Masala,Edible Oil & Ghee,Pudukottai,2018-09-03,East,1682,0.34,151.38,Tamil Nadu
OD8949,Jonas,Snacks,Cookies,Perambalur,2016-08-02,East,1955,0.18,801.55,Tamil Nadu
OD8950,Arutra,Bakery,Breads & Buns,Cumbum,2017-09-10,East,1928,0.32,848.32,Tamil Nadu
OD8951,Sheeba,Bakery,Breads & Buns,Madurai,2017-04-04,East,1179,0.23,436.23,Tamil Nadu
OD8952,Malik,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2018-10-03,East,1899,0.23,778.59,Tamil Nadu
OD8960,Sudha,Food Grains,Atta & Flour,Dharmapuri,2016-06-04,East,1580,0.32,616.2,Tamil Nadu
OD8961,Suresh,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-09-03,East,1534,0.29,245.44,Tamil Nadu
OD8964,Vinne,Snacks,Cookies,Kanyakumari,2018-11-08,East,1428,0.34,471.24,Tamil Nadu
OD8965,Ramesh,Food Grains,Organic Staples,Tenkasi,2016-10-01,East,1063,0.35,340.16,Tamil Nadu
OD8970,Verma,Oil & Masala,Masalas,Virudhunagar,2018-01-12,East,1883,0.14,583.73,Tamil Nadu
OD8972,Adavan,Fruits & Veggies,Organic Vegetables,Dharmapuri,2018-12-08,East,1759,0.3,422.16,Tamil Nadu
OD8973,Verma,Food Grains,Dals & Pulses,Tirunelveli,2016-12-03,East,2323,0.1,905.97,Tamil Nadu
OD8974,Veena,Fruits & Veggies,Organic Fruits,Chennai,2017-12-05,East,1527,0.11,152.7,Tamil Nadu
OD8981,Suresh,Beverages,Health Drinks,Dindigul,2017-12-08,East,1529,0.11,565.73,Tamil Nadu
OD8983,Malik,Fruits & Veggies,Organic Vegetables,Cumbum,2017-01-11,East,1057,0.33,116.27,Tamil Nadu
OD8984,Amrish,"Eggs, Meat & Fish",Eggs,Pudukottai,2017-01-11,East,706,0.24,63.54,Tamil Nadu
OD8985,Komal,Beverages,Health Drinks,Namakkal,2017-08-12,East,2022,0.29,586.38,Tamil Nadu
OD8986,Vidya,Beverages,Health Drinks,Nagercoil,2018-07-03,East,1483,0.17,281.77,Tamil Nadu
OD8987,Vidya,Fruits & Veggies,Fresh Fruits,Cumbum,2018-07-03,East,1589,0.35,715.05,Tamil Nadu
OD8997,Sheeba,Snacks,Chocolates,Vellore,2018-12-10,South,2486,0.34,969.54,Tamil Nadu
OD8998,Komal,Oil & Masala,Masalas,Tenkasi,2018-08-11,South,1309,0.22,130.9,Tamil Nadu
OD9001,Hussain,Bakery,Cakes,Dharmapuri,2017-09-10,South,976,0.13,331.84,Tamil Nadu
OD9006,Yadav,Fruits & Veggies,Organic Vegetables,Nagercoil,2016-09-06,South,1568,0.26,423.36,Tamil Nadu
OD9008,Ravi,Beverages,Soft Drinks,Namakkal,2018-11-10,South,1334,0.25,200.1,Tamil Nadu
OD9009,Ramesh,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2018-12-09,West,1213,0.21,194.08,Tamil Nadu
OD9011,Shree,Food Grains,Organic Staples,Pudukottai,2017-09-01,West,1249,0.11,74.94,Tamil Nadu
OD9012,Hussain,Oil & Masala,Masalas,Tenkasi,2016-11-08,West,1504,0.32,330.88,Tamil Nadu
OD9018,Krithika,Bakery,Breads & Buns,Dindigul,2015-11-11,West,1056,0.18,211.2,Tamil Nadu
OD9019,Verma,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-12-09,West,1507,0.35,406.89,Tamil Nadu
OD9026,Hafiz,Food Grains,Rice,Trichy,2018-11-02,West,2411,0.3,626.86,Tamil Nadu
OD9030,Adavan,Snacks,Chocolates,Tirunelveli,2016-04-12,West,760,0.18,273.6,Tamil Nadu
OD9031,Aditi,Bakery,Breads & Buns,Tenkasi,2016-12-01,West,1341,0.25,415.71,Tamil Nadu
OD9036,Harish,Food Grains,Dals & Pulses,Dindigul,2015-11-11,West,1425,0.12,85.5,Tamil Nadu
OD9040,Esther,Food Grains,Atta & Flour,Bodi,2018-09-02,West,2225,0.24,845.5,Tamil Nadu
OD9041,Peer,Fruits & Veggies,Organic Fruits,Salem,2018-11-02,West,2040,0.23,632.4,Tamil Nadu
OD9043,Komal,Food Grains,Atta & Flour,Madurai,2016-12-01,West,1521,0.13,212.94,Tamil Nadu
OD9044,Ridhesh,Fruits & Veggies,Organic Fruits,Trichy,2016-12-01,West,2082,0.28,520.5,Tamil Nadu
OD9049,Hafiz,Beverages,Health Drinks,Vellore,2018-11-02,West,2009,0.35,562.52,Tamil Nadu
OD9051,Shree,Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-11-02,West,1530,0.26,306.0,Tamil Nadu
OD9054,Rumaiza,Snacks,Cookies,Chennai,2016-10-02,West,519,0.29,140.13,Tamil Nadu
OD9055,Malik,Snacks,Chocolates,Perambalur,2017-09-08,West,873,0.27,314.28,Tamil Nadu
OD9056,Mathew,Food Grains,Dals & Pulses,Vellore,2016-07-04,West,1430,0.15,400.4,Tamil Nadu
OD9057,Ramesh,Snacks,Chocolates,Tenkasi,2015-03-07,West,1654,0.23,512.74,Tamil Nadu
OD9060,Sharon,Oil & Masala,Spices,Namakkal,2015-08-03,West,2138,0.12,149.66,Tamil Nadu
OD9061,Veronica,Beverages,Soft Drinks,Tenkasi,2017-09-08,West,1021,0.22,316.51,Tamil Nadu
OD9063,Shree,Oil & Masala,Masalas,Tirunelveli,2018-09-02,West,670,0.35,100.5,Tamil Nadu
OD9064,Shree,"Eggs, Meat & Fish",Chicken,Cumbum,2018-11-02,West,1615,0.31,193.8,Tamil Nadu
OD9065,Ridhesh,Oil & Masala,Edible Oil & Ghee,Madurai,2016-03-02,Central,1947,0.16,447.81,Tamil Nadu
OD9067,Muneer,Fruits & Veggies,Fresh Fruits,Chennai,2018-07-01,Central,1953,0.19,468.72,Tamil Nadu
OD9068,Willams,Beverages,Soft Drinks,Vellore,2016-08-10,Central,550,0.34,209.0,Tamil Nadu
OD9071,Sharon,Oil & Masala,Spices,Krishnagiri,2016-11-10,Central,562,0.33,207.94,Tamil Nadu
OD9072,Akash,Beverages,Health Drinks,Tenkasi,2017-11-05,Central,985,0.15,403.85,Tamil Nadu
OD9073,Malik,Fruits & Veggies,Fresh Vegetables,Chennai,2016-12-01,Central,1512,0.14,589.68,Tamil Nadu
OD9076,Akash,Snacks,Noodles,Namakkal,2015-09-12,Central,2043,0.1,755.91,Tamil Nadu
OD9077,Amrish,Bakery,Breads & Buns,Namakkal,2017-08-11,Central,667,0.22,166.75,Tamil Nadu
OD9078,Ganesh,"Eggs, Meat & Fish",Eggs,Chennai,2015-09-07,Central,1566,0.27,407.16,Tamil Nadu
OD9081,Anu,Fruits & Veggies,Organic Fruits,Dindigul,2016-12-01,Central,505,0.34,196.95,Tamil Nadu
OD9083,Amrish,Bakery,Biscuits,Dharmapuri,2016-06-12,Central,2389,0.35,215.01,Tamil Nadu
OD9085,Komal,Fruits & Veggies,Fresh Fruits,Dindigul,2017-12-12,Central,1556,0.16,482.36,Tamil Nadu
OD9086,Willams,Snacks,Chocolates,Nagercoil,2015-08-02,Central,1391,0.35,431.21,Tamil Nadu
OD9087,Ridhesh,Snacks,Noodles,Virudhunagar,2015-09-07,Central,1892,0.12,851.4,Tamil Nadu
OD9091,Ganesh,Food Grains,Rice,Ramanadhapuram,2017-09-05,Central,1451,0.31,551.38,Tamil Nadu
OD9092,Sheeba,"Eggs, Meat & Fish",Fish,Coimbatore,2016-08-10,Central,1652,0.19,264.32,Tamil Nadu
OD9093,Ramesh,Bakery,Cakes,Pudukottai,2016-11-10,Central,736,0.17,95.68,Tamil Nadu
OD9094,Ravi,Fruits & Veggies,Fresh Vegetables,Vellore,2018-09-07,Central,1196,0.15,203.32,Tamil Nadu
OD9096,Esther,Snacks,Noodles,Dharmapuri,2018-11-11,Central,801,0.25,64.08,Tamil Nadu
OD9097,Sabeela,Oil & Masala,Spices,Chennai,2015-08-08,Central,2138,0.19,598.64,Tamil Nadu
OD9099,Jackson,Snacks,Noodles,Bodi,2018-04-06,Central,1815,0.31,127.05,Tamil Nadu
OD9100,Haseena,Bakery,Cakes,Dindigul,2016-12-01,Central,2396,0.2,551.08,Tamil Nadu
OD9101,Amrish,Food Grains,Dals & Pulses,Viluppuram,2016-11-10,Central,2266,0.32,589.16,Tamil Nadu
OD9102,Surya,Beverages,Soft Drinks,Karur,2015-09-12,Central,856,0.18,273.92,Tamil Nadu
OD9110,Hussain,Beverages,Health Drinks,Vellore,2016-08-10,Central,821,0.27,65.68,Tamil Nadu
OD9113,Sundar,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-07-01,Central,1438,0.16,647.1,Tamil Nadu
OD9114,Sheeba,"Eggs, Meat & Fish",Fish,Pudukottai,2018-07-01,Central,2225,0.28,534.0,Tamil Nadu
OD9118,Amrish,Food Grains,Rice,Karur,2017-12-12,Central,980,0.16,294.0,Tamil Nadu
OD9120,Kumar,Beverages,Soft Drinks,Namakkal,2017-11-05,Central,1614,0.12,516.48,Tamil Nadu
OD9122,Peer,Beverages,Soft Drinks,Pudukottai,2016-07-05,Central,1087,0.32,250.01,Tamil Nadu
OD9123,Sudeep,Oil & Masala,Edible Oil & Ghee,Madurai,2015-08-02,Central,746,0.2,59.68,Tamil Nadu
OD9128,Sabeela,Food Grains,Dals & Pulses,Namakkal,2017-11-05,Central,1230,0.29,455.1,Tamil Nadu
OD9129,Jackson,Food Grains,Atta & Flour,Krishnagiri,2017-08-11,Central,1355,0.32,298.1,Tamil Nadu
OD9132,Rumaiza,Beverages,Soft Drinks,Kanyakumari,2016-03-02,Central,786,0.25,275.1,Tamil Nadu
OD9136,Vince,Oil & Masala,Spices,Salem,2017-08-11,Central,631,0.25,164.06,Tamil Nadu
OD9141,Verma,Food Grains,Atta & Flour,Dharmapuri,2015-08-08,Central,737,0.2,331.65,Tamil Nadu
OD9145,Vince,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-05-11,Central,2065,0.15,206.5,Tamil Nadu
OD9148,Yusuf,Bakery,Biscuits,Krishnagiri,2018-11-12,Central,2254,0.35,495.88,Tamil Nadu
OD9150,Shree,"Eggs, Meat & Fish",Chicken,Viluppuram,2015-07-12,Central,2244,0.15,852.72,Tamil Nadu
OD9151,Esther,Bakery,Cakes,Namakkal,2018-11-04,Central,1194,0.29,202.98,Tamil Nadu
OD9155,Shah,Bakery,Biscuits,Viluppuram,2018-05-11,Central,889,0.12,302.26,Tamil Nadu
OD9156,Surya,Fruits & Veggies,Fresh Fruits,Coimbatore,2018-10-12,Central,1619,0.12,679.98,Tamil Nadu
OD9160,Vidya,Oil & Masala,Spices,Dharmapuri,2018-05-11,Central,1159,0.2,278.16,Tamil Nadu
OD9163,Arutra,Bakery,Cakes,Tenkasi,2018-05-06,Central,1951,0.15,370.69,Tamil Nadu
